52,-0.031549,-0.007966,0.010000,7.777592
52,0.013535,0.003418,0.010000,7.777592
51,0.056909,0.014369,0.010000,7.777592
52,0.054586,0.013783,0.010000,7.777592
51,0.020382,0.005147,0.010000,7.777592
55,0.051488,0.013001,0.010000,7.777592
51,0.039323,0.009929,0.010000,7.777592
51,-0.033491,-0.008456,0.010000,7.777592
51,0.076798,0.019391,0.010000,7.777592
52,0.010836,0.002736,0.010000,7.777592
51,-0.019350,-0.004886,0.010000,7.777592
51,0.011192,0.002826,0.010000,7.777592
51,0.063875,0.016128,0.010000,7.777592
52,0.053743,0.013570,0.010000,7.777592
52,-0.063806,-0.016111,0.010000,7.777592
51,-0.039336,-0.009932,0.010000,7.777592
51,-0.046526,-0.011748,0.010000,7.777592
52,0.033273,0.008401,0.010000,7.777592
51,0.138395,0.034945,0.010000,7.777592
51,0.040969,0.010345,0.010000,7.777592
51,0.018929,0.004780,0.010000,7.777592
52,0.010320,0.002606,0.010000,7.777592
51,0.022878,0.005777,0.010000,7.777592
51,-0.050294,-0.012699,0.010000,7.777592
51,0.003660,0.000924,0.010000,7.777592
51,0.000891,0.000225,0.010000,7.777592
51,-0.006291,-0.001588,0.010000,7.777592
51,0.005854,0.001478,0.010000,7.777592
83,0.053245,0.013444,0.010000,7.777592
52,-0.053954,-0.013623,0.010000,7.777592
52,0.028235,0.007129,0.010000,7.777592
52,0.001156,0.000292,0.010000,7.777592
51,0.016524,0.004172,0.010000,7.777592
51,0.040679,0.010271,0.010000,7.777592
51,0.026481,0.006686,0.010000,7.777592
51,0.005648,0.001426,0.010000,7.777592
83,0.011927,0.003011,0.010000,7.777592
51,0.022924,0.005788,0.010000,7.777592
51,-0.005198,-0.001312,0.010000,7.777592
51,0.020756,0.005241,0.010000,7.777592
54,0.058959,0.014887,0.010000,7.777592
51,-0.057363,-0.014484,0.010000,7.777592
51,-0.029311,-0.007401,0.010000,7.777592
51,0.087567,0.022111,0.010000,7.777592
51,0.005774,0.001458,0.010000,7.777592
55,0.015670,0.003957,0.010000,7.777592
51,0.038698,0.009771,0.010000,7.777592
51,0.030479,0.007696,0.010000,7.777592
51,0.016439,0.004151,0.010000,7.777592
83,0.006862,0.001733,0.010000,7.777592
52,0.033215,0.008387,0.010000,7.777592
51,0.023437,0.005918,0.010000,7.777592
52,-0.005260,-0.001328,0.010000,7.777592
51,-0.020881,-0.005272,0.010000,7.777592
51,0.007619,0.001924,0.010000,7.777592
51,-0.003346,-0.000845,0.010000,7.777592
51,-0.005778,-0.001459,0.010000,7.777592
52,0.028343,0.007157,0.010000,7.777592
51,-0.060174,-0.015194,0.010000,7.777592
55,-0.010178,-0.002570,0.010000,7.777592
52,0.052205,0.013182,0.010000,7.777592
51,-0.017599,-0.004444,0.010000,7.777592
52,0.018497,0.004671,0.010000,7.777592
51,-0.001284,-0.000324,0.010000,7.777592
51,-0.021061,-0.005318,0.010000,7.777592
52,0.003882,0.000980,0.010000,7.777592
51,0.035295,0.008912,0.010000,7.777592
51,-0.100657,-0.025416,0.010000,7.777592
52,0.096199,0.024290,0.010000,7.777592
51,0.025930,0.006547,0.010000,7.777592
51,-0.013078,-0.003302,0.010000,7.777592
52,0.066811,0.016870,0.010000,7.777592
51,0.010970,0.002770,0.010000,7.777592
51,0.090211,0.022778,0.010000,7.777592
84,0.046798,0.011817,0.010000,7.777592
51,0.018306,0.004622,0.010000,7.777592
52,0.021671,0.005472,0.010000,7.777592
52,0.017423,0.004399,0.010000,7.777592
51,0.033359,0.008423,0.010000,7.777592
51,0.001057,0.000267,0.010000,7.777592
51,0.046309,0.011693,0.010000,7.777592
54,0.033317,0.008413,0.010000,7.777592
51,0.066818,0.016872,0.010000,7.777592
51,0.094730,0.023919,0.010000,7.777592
51,0.031217,0.007882,0.010000,7.777592
83,0.042660,0.010772,0.010000,7.777592
51,0.028173,0.007114,0.010000,7.777592
51,0.012960,0.003272,0.010000,7.777592
51,0.056144,0.014176,0.010000,7.777592
51,0.039644,0.010010,0.010000,7.777592
51,0.015331,0.003871,0.010000,7.777592
51,0.029548,0.007461,0.010000,7.777592
54,0.016552,0.004179,0.010000,7.777592
51,0.010258,0.002590,0.010000,7.777592
51,0.079022,0.019953,0.010000,7.777592
51,-0.011984,-0.003026,0.010000,7.777592
51,0.029094,0.007346,0.010000,7.777592
52,-0.081114,-0.020481,0.010000,7.777592
52,-0.013869,-0.003502,0.010000,7.777592
51,0.014840,0.003747,0.010000,7.777592
52,0.033366,0.008425,0.010000,7.777592
52,-0.018738,-0.004731,0.010000,7.777592
51,-0.045779,-0.011559,0.990000,7.777592
52,6.185846,1.561926,0.010000,7.777592
51,-0.756506,-0.191018,0.010000,7.777592
51,0.107890,0.027242,0.010000,7.777592
51,0.033384,0.008429,0.010000,7.777592
55,-0.002704,-0.000683,0.010000,7.777592
51,0.026324,0.006647,0.010000,7.777592
52,-0.024401,-0.006161,0.010000,7.777592
52,0.001017,0.000257,0.010000,7.777592
51,-0.021778,-0.005499,0.010000,7.777592
51,0.007728,0.001951,0.010000,7.777592
52,0.004158,0.001050,0.010000,7.777592
51,0.039088,0.009870,0.010000,7.777592
51,0.064259,0.016225,0.010000,7.777592
51,-0.006440,-0.001626,0.010000,7.777592
51,0.103593,0.026157,0.010000,7.777592
51,-0.007440,-0.001879,0.010000,7.777592
51,0.051095,0.012901,0.010000,7.777592
51,-0.053708,-0.013561,0.010000,7.777592
51,-0.018478,-0.004666,0.010000,7.777592
51,-0.007706,-0.001946,0.010000,7.777592
55,0.024818,0.006266,0.010000,7.777592
51,0.020574,0.005195,0.010000,7.777592
52,-0.023706,-0.005986,0.010000,7.777592
51,-0.052733,-0.013315,0.010000,7.777592
52,0.075367,0.019030,0.010000,7.777592
51,-0.059233,-0.014956,0.010000,7.777592
51,0.038568,0.009738,0.010000,7.777592
51,0.049287,0.012445,0.010000,7.777592
51,-0.083557,-0.021098,0.010000,7.777592
51,0.018960,0.004787,0.010000,7.777592
55,-0.008476,-0.002140,0.010000,7.777592
51,0.116702,0.029467,0.010000,7.777592
51,-0.039094,-0.009871,0.010000,7.777592
52,0.017339,0.004378,0.010000,7.777592
52,0.075526,0.019070,0.010000,7.777592
51,0.013557,0.003423,0.010000,7.777592
51,0.056072,0.014158,0.010000,7.777592
51,0.077238,0.019503,0.010000,7.777592
52,0.007024,0.001774,0.010000,7.777592
51,0.004189,0.001058,0.010000,7.777592
52,-0.021723,-0.005485,0.010000,7.777592
52,0.004466,0.001128,0.010000,7.777592
51,0.050541,0.012762,0.010000,7.777592
83,0.032805,0.008283,0.010000,7.777592
52,-0.012637,-0.003191,0.010000,7.777592
51,0.045321,0.011444,0.010000,7.777592
51,-0.015424,-0.003895,0.010000,7.777592
52,0.021993,0.005553,0.010000,7.777592
83,-0.078428,-0.019803,0.010000,7.777592
51,0.091290,0.023051,0.010000,7.777592
51,-0.039778,-0.010044,0.010000,7.777592
52,0.077558,0.019583,0.010000,7.777592
51,-0.051881,-0.013100,0.010000,7.777592
51,0.000094,0.000024,0.010000,7.777592
51,0.046425,0.011722,0.010000,7.777592
51,-0.015558,-0.003928,0.010000,7.777592
51,-0.000542,-0.000137,0.010000,7.777592
51,-0.021151,-0.005341,0.010000,7.777592
51,0.082822,0.020913,0.010000,7.777592
51,0.074002,0.018685,0.010000,7.777592
52,0.060035,0.015159,0.010000,7.777592
51,-0.026383,-0.006662,0.010000,7.777592
51,0.008285,0.002092,0.010000,7.777592
51,0.034159,0.008625,0.010000,7.777592
51,-0.014074,-0.003554,0.010000,7.777592
51,0.033105,0.008359,0.010000,7.777592
51,-0.013946,-0.003521,0.010000,7.777592
51,0.048124,0.012151,0.010000,7.777592
54,0.089475,0.022592,0.010000,7.777592
51,0.127953,0.032308,0.010000,7.777592
51,0.023440,0.005918,0.010000,7.777592
52,-0.042845,-0.010818,0.010000,7.777592
51,0.034311,0.008664,0.010000,7.777592
51,0.027251,0.006881,0.010000,7.777592
51,-0.114718,-0.028966,0.010000,7.777592
52,0.011454,0.002892,0.010000,7.777592
51,0.110857,0.027991,0.010000,7.777592
51,0.029266,0.007390,0.010000,7.777592
52,-0.013482,-0.003404,0.010000,7.777592
51,0.030113,0.007604,0.010000,7.777592
51,0.046552,0.011754,0.010000,7.777592
83,0.003219,0.000813,0.010000,7.777592
52,0.121853,0.030768,0.010000,7.777592
51,-0.023724,-0.005990,0.010000,7.777592
51,-0.014588,-0.003683,0.010000,7.777592
52,0.097062,0.024508,0.010000,7.777592
83,0.041135,0.010387,0.010000,7.777592
52,0.004963,0.001253,0.990000,7.777592
52,6.933094,1.750606,0.010000,7.777592
51,-1.008956,-0.254761,0.010000,7.777592
51,0.115881,0.029260,0.010000,7.777592
51,-0.005168,-0.001305,0.010000,7.777592
51,0.062096,0.015679,0.010000,7.777592
52,-0.028729,-0.007254,0.010000,7.777592
51,-0.006029,-0.001522,0.010000,7.777592
51,0.073475,0.018553,0.010000,7.777592
51,-0.048898,-0.012347,0.010000,7.777592
51,0.052352,0.013219,0.010000,7.777592
51,-0.061377,-0.015498,0.010000,7.777592
51,0.061379,0.015498,0.010000,7.777592
51,-0.028642,-0.007232,0.010000,7.777592
54,-0.029027,-0.007329,0.010000,7.777592
84,0.054594,0.013785,0.010000,7.777592
51,-0.087339,-0.022053,0.010000,7.777592
51,0.053244,0.013444,0.010000,7.777592
52,-0.031417,-0.007933,0.010000,7.777592
51,-0.036302,-0.009166,0.010000,7.777592
51,0.043311,0.010936,0.010000,7.777592
52,0.052472,0.013249,0.010000,7.777592
51,-0.055959,-0.014130,0.010000,7.777592
52,0.015621,0.003944,0.010000,7.777592
52,0.093542,0.023619,0.010000,13.358172
51,-0.027341,-0.006904,0.010000,13.358172
51,-0.014150,-0.003573,0.010000,13.358172
52,0.044390,0.011208,0.010000,13.358172
52,0.048665,0.012288,0.010000,13.358172
52,0.009732,0.002457,0.010000,13.358172
51,0.045956,0.011604,0.010000,13.358172
51,-0.026776,-0.006761,0.010000,13.358172
51,-0.017977,-0.004539,0.010000,13.358172
51,0.007268,0.001835,0.010000,13.358172
52,0.034282,0.008656,0.010000,13.358172
52,-0.095513,-0.024117,0.010000,13.358172
51,0.083995,0.021209,0.010000,13.358172
51,0.115203,0.029089,0.010000,13.358172
51,0.009948,0.002512,0.010000,13.358172
52,0.007648,0.001931,0.010000,13.358172
54,0.088408,0.022323,0.010000,13.358172
51,0.044582,0.011257,0.010000,13.358172
51,0.022250,0.005618,0.010000,13.358172
51,0.021193,0.005351,0.010000,13.358172
51,-0.050090,-0.012648,0.010000,13.358172
52,0.071289,0.018000,0.010000,13.358172
51,0.048652,0.012285,0.010000,13.358172
56,-0.015827,-0.003996,0.010000,13.358172
52,0.062897,0.015882,0.010000,13.358172
51,-0.030624,-0.007733,0.010000,13.358172
52,-0.025029,-0.006320,0.010000,13.358172
51,0.081583,0.020600,0.010000,13.358172
51,-0.012294,-0.003104,0.010000,13.358172
52,0.055441,0.013999,0.010000,13.358172
52,0.008763,0.002213,0.010000,13.358172
52,-0.015221,-0.003843,0.010000,13.358172
51,-0.034785,-0.008783,0.010000,13.358172
52,-0.001974,-0.000499,0.010000,13.358172
51,0.005475,0.001382,0.010000,13.358172
51,0.030740,0.007762,0.010000,13.358172
52,0.087820,0.022174,0.010000,13.358172
51,-0.076342,-0.019276,0.010000,13.358172
52,-0.045807,-0.011566,0.010000,13.358172
51,0.065392,0.016512,0.010000,13.358172
52,-0.055437,-0.013998,0.010000,13.358172
52,-0.002211,-0.000558,0.010000,13.358172
52,0.055327,0.013970,0.010000,13.358172
51,-0.018046,-0.004557,0.010000,13.358172
51,0.078688,0.019869,0.010000,13.358172
51,0.044434,0.011220,0.010000,13.358172
51,0.033544,0.008470,0.010000,13.358172
52,0.061171,0.015446,0.010000,13.358172
83,0.057763,0.014585,0.010000,13.358172
51,-0.106613,-0.026920,0.010000,13.358172
52,0.029266,0.007390,0.010000,13.358172
52,0.024002,0.006060,0.010000,13.358172
52,-0.005903,-0.001491,0.010000,13.358172
51,0.067352,0.017006,0.010000,13.358172
51,-0.081984,-0.020701,0.010000,13.358172
52,0.015011,0.003790,0.010000,13.358172
51,0.029872,0.007543,0.010000,13.358172
51,0.020271,0.005119,0.010000,13.358172
51,-0.001118,-0.000282,0.010000,13.358172
51,0.001470,0.000371,0.010000,13.358172
51,-0.043945,-0.011096,0.010000,13.358172
51,0.059270,0.014966,0.010000,13.358172
51,-0.013353,-0.003372,0.010000,13.358172
52,0.021742,0.005490,0.990000,13.358172
51,6.283053,1.586471,0.010000,13.358172
51,-0.777583,-0.196340,0.010000,13.358172
56,0.163059,0.041173,0.010000,13.358172
52,0.021596,0.005453,0.010000,13.358172
52,-0.040049,-0.010112,0.010000,13.358172
52,0.018582,0.004692,0.010000,13.358172
51,-0.005128,-0.001295,0.010000,13.358172
52,-0.039389,-0.009946,0.010000,13.358172
51,0.026152,0.006604,0.010000,13.358172
51,0.031997,0.008079,0.010000,13.358172
51,0.042565,0.010748,0.010000,13.358172
51,0.067596,0.017068,0.010000,13.358172
83,-0.014360,-0.003626,0.010000,13.358172
51,0.001776,0.000448,0.010000,13.358172
51,-0.036466,-0.009208,0.010000,13.358172
51,0.043331,0.010941,0.010000,13.358172
51,0.037436,0.009453,0.010000,13.358172
51,0.049424,0.012480,0.010000,13.358172
52,0.055491,0.014011,0.010000,13.358172
52,0.016421,0.004146,0.010000,13.358172
83,-0.066134,-0.016699,0.010000,13.358172
83,0.172908,0.043659,0.010000,13.358172
52,-0.085312,-0.021541,0.010000,13.358172
51,0.063375,0.016002,0.010000,13.358172
51,-0.002574,-0.000650,0.010000,13.358172
52,0.031714,0.008008,0.010000,13.358172
51,0.038981,0.009843,0.010000,13.358172
52,-0.018416,-0.004650,0.010000,13.358172
51,0.019322,0.004879,0.010000,13.358172
52,-0.049864,-0.012591,0.010000,13.358172
51,0.050643,0.012787,0.010000,13.358172
83,-0.027344,-0.006904,0.010000,13.358172
82,0.085880,0.021685,0.010000,13.358172
51,0.029928,0.007557,0.010000,13.358172
51,-0.069939,-0.017660,0.010000,13.358172
51,0.024830,0.006269,0.010000,13.358172
51,-0.009187,-0.002320,0.010000,13.358172
51,0.137752,0.034782,0.010000,13.358172
51,-0.067950,-0.017157,0.010000,13.358172
52,-0.028030,-0.007078,0.010000,13.358172
51,0.066683,0.016837,0.010000,13.358172
52,-0.033042,-0.008343,0.010000,13.358172
51,-0.062895,-0.015881,0.010000,13.358172
51,0.008943,0.002258,0.010000,13.358172
51,0.056630,0.014299,0.010000,13.358172
51,0.013276,0.003352,0.010000,13.358172
52,0.059864,0.015116,0.010000,13.358172
51,-0.003366,-0.000850,0.010000,13.358172
52,-0.024568,-0.006203,0.010000,13.358172
51,0.054691,0.013810,0.010000,13.358172
51,0.024786,0.006258,0.010000,13.358172
51,0.047196,0.011917,0.010000,13.358172
51,0.006900,0.001742,0.010000,13.358172
52,-0.014534,-0.003670,0.010000,13.358172
51,-0.034884,-0.008808,0.010000,13.358172
51,-0.032030,-0.008088,0.010000,13.358172
51,0.031519,0.007959,0.010000,13.358172
51,0.053899,0.013609,0.010000,13.358172
52,0.021123,0.005334,0.010000,13.358172
52,-0.043813,-0.011063,0.010000,13.358172
51,0.053611,0.013537,0.010000,13.358172
55,0.032434,0.008189,0.010000,13.358172
51,-0.033709,-0.008512,0.010000,13.358172
51,0.073066,0.018449,0.010000,13.358172
52,0.086457,0.021831,0.010000,13.358172
52,0.004329,0.001093,0.010000,13.358172
52,0.046728,0.011799,0.010000,13.358172
51,0.025338,0.006398,0.010000,13.358172
51,0.039613,0.010002,0.010000,13.358172
51,0.067954,0.017158,0.010000,13.358172
52,0.041974,0.010598,0.010000,13.358172
51,0.041346,0.010440,0.010000,13.358172
51,0.048951,0.012360,0.010000,13.358172
51,0.025480,0.006434,0.010000,13.358172
84,0.065905,0.016641,0.010000,13.358172
51,-0.053579,-0.013529,0.010000,13.358172
52,-0.003459,-0.000873,0.010000,13.358172
51,0.074667,0.018853,0.010000,13.358172
51,0.067471,0.017036,0.010000,13.358172
51,0.042032,0.010613,0.010000,13.358172
51,0.026317,0.006645,0.010000,13.358172
51,0.031977,0.008074,0.010000,13.358172
55,-0.066429,-0.016773,0.010000,13.358172
55,0.043689,0.011031,0.010000,13.358172
52,-0.080647,-0.020363,0.010000,13.358172
51,-0.021600,-0.005454,0.010000,13.358172
52,-0.044913,-0.011341,0.010000,13.358172
52,0.057600,0.014544,0.010000,13.358172
52,-0.064357,-0.016250,0.990000,13.358172
51,7.207425,1.819875,0.010000,13.358172
51,-0.942031,-0.237863,0.010000,13.358172
51,0.122818,0.031012,0.010000,13.358172
52,0.009027,0.002279,0.010000,13.358172
51,-0.015259,-0.003853,0.010000,13.358172
52,-0.008095,-0.002044,0.010000,13.358172
52,0.044672,0.011280,0.010000,13.358172
51,0.044793,0.011310,0.010000,13.358172
52,0.067327,0.017000,0.010000,13.358172
52,0.010896,0.002751,0.010000,13.358172
51,0.110937,0.028011,0.010000,13.358172
51,0.014223,0.003591,0.010000,13.358172
51,0.010889,0.002750,0.010000,13.358172
52,0.033843,0.008545,0.010000,13.358172
51,0.031012,0.007831,0.010000,13.358172
51,0.027650,0.006982,0.010000,13.358172
51,0.001748,0.000441,0.010000,13.358172
51,-0.059013,-0.014901,0.010000,13.358172
51,-0.006560,-0.001656,0.010000,13.358172
51,-0.058008,-0.014647,0.010000,13.358172
52,-0.014199,-0.003585,0.010000,13.358172
51,0.041712,0.010532,0.010000,13.358172
52,0.003805,0.000961,0.010000,13.358172
52,0.058300,0.014721,0.010000,13.358172
52,-0.026135,-0.006599,0.010000,13.358172
51,0.020426,0.005157,0.010000,13.358172
51,0.006380,0.001611,0.010000,13.358172
51,-0.021989,-0.005552,0.010000,13.358172
52,0.015270,0.003856,0.010000,13.358172
52,0.048996,0.012372,0.010000,13.358172
51,0.005853,0.001478,0.010000,13.358172
82,-0.018166,-0.004587,0.010000,13.358172
83,0.210100,0.053050,0.010000,13.358172
52,-0.244423,-0.061717,0.010000,13.358172
51,0.043968,0.011102,0.010000,13.358172
51,-0.079155,-0.019987,0.010000,13.358172
51,0.029703,0.007500,0.010000,13.358172
51,-0.017293,-0.004367,0.010000,13.358172
51,0.022219,0.005610,0.010000,13.358172
52,0.002405,0.000607,0.010000,13.358172
52,0.092990,0.023480,0.010000,13.358172
52,0.026389,0.006663,0.010000,13.358172
51,0.005252,0.001326,0.010000,13.358172
51,0.064594,0.016310,0.010000,13.358172
51,0.072448,0.018293,0.010000,13.358172
52,-0.003672,-0.000927,0.010000,13.358172
51,-0.040269,-0.010168,0.010000,13.358172
52,0.013723,0.003465,0.010000,13.358172
52,-0.065749,-0.016602,0.010000,13.358172
51,0.003096,0.000782,0.010000,13.358172
52,-0.014074,-0.003554,0.010000,13.358172
51,-0.054110,-0.013663,0.010000,13.358172
83,-0.025946,-0.006551,0.010000,13.358172
82,-0.000907,-0.000229,0.010000,13.358172
52,-0.081730,-0.020637,0.010000,13.358172
51,0.001548,0.000391,0.010000,13.358172
52,0.072559,0.018321,0.010000,13.358172
52,-0.028173,-0.007114,0.010000,13.358172
51,-0.098081,-0.024765,0.010000,13.358172
51,0.035751,0.009027,0.010000,13.358172
51,0.034594,0.008735,0.010000,13.358172
51,-0.002851,-0.000720,0.010000,13.358172
51,0.043023,0.010863,0.010000,13.358172
51,-0.007629,-0.001926,0.010000,13.358172
52,0.058635,0.014805,0.010000,13.358172
52,0.027468,0.006936,0.010000,13.358172
51,0.012762,0.003223,0.010000,13.358172
51,0.014824,0.003743,0.010000,13.358172
51,-0.007976,-0.002014,0.010000,13.358172
51,0.028609,0.007224,0.010000,13.358172
51,-0.047229,-0.011925,0.010000,13.358172
52,0.018324,0.004627,0.010000,13.358172
51,0.017902,0.004520,0.010000,13.358172
52,0.059305,0.014974,0.010000,13.358172
51,0.058030,0.014653,0.010000,13.358172
51,-0.058305,-0.014722,0.010000,13.358172
52,0.102351,0.025844,0.010000,13.358172
51,-0.009439,-0.002383,0.010000,13.358172
52,0.085163,0.021504,0.010000,13.358172
51,-0.022311,-0.005634,0.010000,13.358172
52,0.026585,0.006713,0.010000,13.358172
55,-0.017769,-0.004487,0.010000,13.358172
54,0.025417,0.006418,0.010000,13.358172
51,-0.007318,-0.001848,0.010000,13.358172
51,-0.001539,-0.000389,0.010000,13.358172
51,0.039105,0.009874,0.010000,13.358172
52,-0.003397,-0.000858,0.010000,13.358172
51,0.051665,0.013045,0.010000,13.358172
52,-0.076328,-0.019273,0.010000,13.358172
51,0.000776,0.000196,0.990000,13.358172
51,4.549025,1.148629,0.010000,13.358172
52,-0.496388,-0.125338,0.010000,13.358172
52,0.110646,0.027938,0.010000,13.358172
51,0.066019,0.016670,0.010000,13.358172
51,-0.021687,-0.005476,0.010000,13.358172
51,0.109196,0.027572,0.010000,13.358172
52,0.055777,0.014084,0.010000,13.358172
52,-0.018110,-0.004573,0.010000,13.358172
52,0.007782,0.001965,0.010000,13.358172
51,-0.011249,-0.002840,0.010000,13.358172
52,0.025246,0.006375,0.010000,13.358172
51,0.055234,0.013947,0.010000,13.358172
51,-0.024140,-0.006095,0.010000,13.358172
55,0.011772,0.002972,0.010000,13.358172
51,-0.001020,-0.000258,0.010000,13.358172
52,0.061594,0.015552,0.010000,13.358172
51,-0.030438,-0.007686,0.010000,13.358172
51,0.001258,0.000318,0.010000,13.358172
51,0.027492,0.006942,0.010000,13.358172
51,0.035593,0.008987,0.010000,13.358172
51,0.045889,0.011587,0.010000,13.358172
54,-0.000459,-0.000116,0.010000,13.358172
55,0.061193,0.015451,0.010000,13.358172
51,-0.003238,-0.000817,0.010000,13.358172
51,-0.024583,-0.006207,0.010000,13.358172
51,0.019342,0.004884,0.010000,13.358172
51,0.010270,0.002593,0.010000,13.358172
51,0.079020,0.019953,0.010000,13.358172
51,0.085737,0.021649,0.010000,13.358172
51,-0.072933,-0.018415,0.010000,13.358172
52,0.092845,0.023443,0.010000,13.358172
54,0.003416,0.000863,0.010000,13.358172
51,0.012713,0.003210,0.010000,13.358172
52,-0.022755,-0.005746,0.010000,13.358172
51,0.046768,0.011809,0.010000,13.358172
51,0.025744,0.006500,0.010000,13.358172
51,0.001978,0.000500,0.010000,13.358172
52,-0.013939,-0.003520,0.010000,13.358172
52,-0.000479,-0.000121,0.010000,13.358172
51,0.001429,0.000361,0.010000,13.358172
52,-0.036424,-0.009197,0.010000,13.358172
82,0.021896,0.005529,0.010000,13.358172
51,0.063137,0.015942,0.010000,13.358172
51,-0.088991,-0.022470,0.010000,13.358172
51,0.015859,0.004004,0.010000,13.358172
51,-0.004343,-0.001097,0.010000,13.358172
51,0.024411,0.006164,0.010000,13.358172
