0.153846
0.147741
0.148962
0.157021
0.164835
0.148230
0.151648
0.155067
0.159463
0.141880
0.156288
0.160928
0.156044
0.148230
0.158242
0.152869
0.161905
0.151893
0.153358
0.160684
0.158242
0.152869
0.154090
0.160928
0.157509
0.152381
0.169231
0.154335
0.160195
0.150427
0.153114
0.153358
0.160684
0.154579
0.158730
0.152137
0.154823
0.156044
0.152137
0.153602
0.156288
0.154090
0.147741
0.146764
0.149695
0.151893
0.153114
0.150672
0.155067
0.157753
0.151648
0.158974
0.151160
0.152869
0.157509
0.143346
0.153846
0.151893
0.159707
0.150427
0.142857
0.158974
0.152625
0.145299
0.156044
0.151648
0.158242
0.151648
0.147985
0.156532
0.165568
0.154335
0.147253
0.154335
0.160928
0.156532
0.157998
0.149206
0.154823
0.153846
0.153846
0.149695
0.148718
0.146764
0.155311
0.152137
0.157509
0.155311
0.158486
0.144322
0.153846
0.154579
0.149451
0.154090
0.153846
0.154090
0.151160
0.151404
0.162393
0.152869
0.151160
0.148718
0.157753
0.152381
0.151404
0.146764
0.148962
0.157753
0.154335
0.162149
0.158242
0.152625
0.154579
0.156044
0.153846
0.160195
0.153602
0.150427
0.154823
0.157265
0.151893
0.149695
0.153114
0.155800
0.147985
0.157265
0.151893
0.154823
0.158242
0.154579
0.163614
0.156777
0.151404
0.158730
0.153114
0.158730
0.151404
0.147497
0.159707
0.158486
0.151893
0.157021
0.152137
0.155800
0.155556
0.151648
0.153114
0.158730
0.156777
0.155800
0.145543
0.156288
0.155556
0.150672
0.150183
0.154090
0.151404
0.148474
0.153602
0.155556
0.155311
0.148962
0.146764
0.155556
0.150183
0.158486
0.150672
0.151893
0.146764
0.149939
0.146276
0.149695
0.152137
0.162393
0.146276
0.152137
0.155556
0.161172
0.156044
0.158242
0.151648
0.155556
0.151893
0.157509
0.146520
0.156532
0.155556
0.155067
0.155800
0.154335
0.148718
0.147253
0.151648
0.148718
0.159951
0.152137
0.150672
0.151404
0.154823
0.149939
0.156044
0.148718
0.148718
0.154335
0.163614
0.158730
0.151893
0.153114
0.148718
0.151160
0.152381
0.155800
0.163370
0.152869
0.157021
0.155556
0.160440
0.147497
0.161416
0.155067
0.153114
0.157021
0.161661
0.151404
0.154090
0.154335
0.158974
0.156777
0.152869
0.153114
0.157265
0.156288
0.157998
0.149206
0.155800
0.151648
0.156044
0.156044
0.151160
0.151648
0.157021
0.151893
0.151893
0.147009
0.156044
0.147985
0.151160
0.151404
0.157998
0.156532
0.154579
0.149695
0.156288
0.163370
0.160440
0.158730
0.155556
0.153602
